keyword,title,brand,price,raw_price,rating,reviews,platform,position,delivery,discount_pct,price_range,visibility_score,link,thumbnail,data_source
Microwave Oven Convection,LG 32 L Scan-To-Cook Charcoal Convection Microwave Oven MJEN326ULW,LG,21838.6,22988.0,4.65,0,Reliance Digital,32,Unknown,5.0,High-End (15K-50K),0.2,"https://www.google.com/search?ibp=oshop&q=Microwave Oven Convection&prds=catalogid:11976913607973915687,productid:9020540124846653889,headlineOfferDocid:11044874193540694665,imageDocid:4933893128795603912,gpcid:16784119098103542812,mid:576462841244643780,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcROjTKb0Jd1stpeVPCqclKJqWJP5koAQ98tL19VQ-avqkaKUhZRXmxneo4TcgjvYIcLNhk6yPw8EqcZXzOW8Hd_CEhhvfvIv9jjezGmuSeDIVVCHqrFGxr4rQ,api
Microwave Oven Convection,LG 32L Convertible Microwave Oven with Air Fry,LG,30958.0,,5.0,1,Lg Electronics India,33,Unknown,0.0,High-End (15K-50K),0.175,"https://www.google.com/search?ibp=oshop&q=Microwave Oven Convection&prds=catalogid:1269734350540471034,productid:2784864143867167919,headlineOfferDocid:1778127936930454295,imageDocid:13512850429805529048,rds:PC_12879438339907965285|PROD_PC_12879438339907965285,gpcid:12879438339907965285,mid:576462882023070766,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSOKM1rodqWYglpjNrZpw48bi4HBuWXPcmNp3mlaFOvOwu85rlBsvMtHRKgetfMe8x6ayCC9tsJSssNRbH3za9YoMoIWCSN,api
Microwave Oven Convection,Onida 23 L Convection Microwave Oven,MI,10990.0,,4.65,0,Jiomart Electronics,34,Unknown,0.0,Premium (5K-15K),0.15,"https://www.google.com/search?ibp=oshop&q=Microwave Oven Convection&prds=catalogid:11468484315516105333,productid:17720572267924456484,headlineOfferDocid:14858792141047456262,imageDocid:16901258087840819381,gpcid:7525064582111988563,mid:576462427853924231,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQnM8IY8ZRgi6OZ_gUGjMJebfJTd9eIREO6gArqPKXge_jqUex1rChgJBn_yn6sUnXSaU7G142HFeZd4esIuCOJ8ol-lxPPhRMLEN_EhOXflOJqsLp3r44dlQ,api
Microwave Oven Convection,LG 21 L Convection Microwave Oven MC2146BR,LG,12800.0,,5.0,4,Mahavir Electronics And Furniture,35,Unknown,0.0,Premium (5K-15K),0.125,"https://www.google.com/search?ibp=oshop&q=Microwave Oven Convection&prds=catalogid:5419532775097574332,productid:5840035025778271287,headlineOfferDocid:7756903863279167026,imageDocid:2078298660025997137,rds:PC_6403927655229156830|PROD_PC_6403927655229156830,gpcid:6403927655229156830,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTB1nqVUM-L5YVpuAMHmyZ1NLO42UtJiyKTEtcFQik6fbmrJ_yUQQW9OFvp9NK2r_13xjefQrVWfV_iHho-RIauYoiNkWoMftrtr1YbiXixheufMdafUbs5jg,api
Microwave Oven Convection,Samsung 28L Convection Microwave Oven MC28A6035QS/TL,Samsung,18390.0,,4.65,0,Amazon.In,36,Unknown,0.0,High-End (15K-50K),0.1,"https://www.google.com/search?ibp=oshop&q=Microwave Oven Convection&prds=catalogid:9289729938031523299,productid:1259280932387896206,headlineOfferDocid:5916265953599775912,imageDocid:6121230491433796382,gpcid:8324584562200651899,mid:576462810945051704,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSFWeYlXt-Hsski_UhqUp8KIXSiY1RR2hpxnFXvA3NMjFPzoFCyt0CQ7r4l0qv017fD2MJLJAdLw5MJFZLXICjww_2Xj5icEY1RfoDtslQkCCmHdqKE5jpW,api
Microwave Oven Convection,Samsung 28L Slim Fry Convection Microwave Oven MC28A5025VS,Samsung,16188.0,17040.0,4.65,0,Reliance Digital,37,Unknown,5.0,High-End (15K-50K),0.075,"https://www.google.com/search?ibp=oshop&q=Microwave Oven Convection&prds=catalogid:9868589449110757811,productid:9955178810051326464,headlineOfferDocid:13962240459725781883,imageDocid:18217647355335309592,gpcid:17944862400653259281,mid:576462885619143692,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRLPJZlSmk2L4UQ2YC6Cb2ndeaNSlnq7_Kbw8bMWAnNxs3xaJGgaNQhnQvxJPI2n4qjckW6qyzrBV9_D61wGu1OsQzEkbatIjKBkb_n-2chbGuYVPDhK9Ze,api
Microwave Oven Convection,Haier 25 L Convection Microwave Oven,Haier,14590.0,,5.0,1,Croma,38,Unknown,0.0,Premium (5K-15K),0.05,"https://www.google.com/search?ibp=oshop&q=Microwave Oven Convection&prds=catalogid:6297269484457124720,productid:14383324061909741190,headlineOfferDocid:2622655859773102566,imageDocid:16213700123144709201,rds:PC_3480658032726660299|PROD_PC_3480658032726660299,gpcid:3480658032726660299,mid:576462663714460748,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTA8zFqAz9JuG5DDXeuu5FXP7z7642NDAmcFJRNixbfXBqXSjT5rNuuWhlrGuggD21ZBR7SBd4hwK12-9GZmqU5Cx1zgWpDy_FWMPpDjToNI56sg8vqx_vZ,api
Microwave Oven Convection,Kenstar 20 L Convection Microwave Oven,MI,9250.0,,4.65,0,Dynamic Distributors,39,Unknown,0.0,Premium (5K-15K),0.025,"https://www.google.com/search?ibp=oshop&q=Microwave Oven Convection&prds=catalogid:16550170609257063187,productid:10378653467414752158,headlineOfferDocid:2834771179075104064,imageDocid:11425392833599772723,gpcid:362689795687748447,mid:576462685432863174,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSopO74GZrdb5pukq-rpcCtvbJfZxRz7OMt5ic_XsduA3Y13acdZPHYb9QLhRXon4MV_N6NPnAtFWhVT5qd6a736gvqpqS2Tww9g5F8c4hy6sbNUnZbDKSe,api
Microwave Oven Convection,Faber 38 L Convection Microwave Oven,MI,59990.0,,4.65,0,Aldahome Appliances,40,Unknown,0.0,Luxury (50K+),0.0,"https://www.google.com/search?ibp=oshop&q=Microwave Oven Convection&prds=catalogid:10906083594004238384,productid:17533573039230029810,headlineOfferDocid:219219559390028098,imageDocid:66876026401197430,gpcid:16657826694417465850,mid:576462544599446886,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT1hdTlb1JbgpS9C1P9Ocf92LgJJpDDWzCRAyOdEPl3QGhQltSVSx3m2VCOMzU5qI8275tXb3EUA4oklYNikEDErvG_dALn_w,api
Bluetooth Speaker,Zebronics County Pro 11 Bluetooth Speaker,Zebronics,799.0,,4.6,0,Flipkart,1,Unknown,0.0,Economy (500-2K),0.975,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:9836797847970674353,productid:15518126811775071864,headlineOfferDocid:18076393472709456907,imageDocid:6657431609446824528,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQkaNJsEidLEBPFwiV8eWlCf_QvYGrmY_mYTH81EDw9dI5ugQXrw8t6b0w9JBO9YKEwF6KgtcQ,api
Bluetooth Speaker,boAt Stone Uno 3W Bluetooth Speaker,Boat,519.0,,3.9,9,Bigbasket.Com,2,Unknown,0.0,Economy (500-2K),0.95,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:7824348080998599934,productid:14642136721303555583,headlineOfferDocid:7558849837122356100,imageDocid:2220972372185018812,rds:PC_5026682761596581759|PROD_PC_5026682761596581759,gpcid:11719018149382029112,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTvknS1LZBd2D3_SuLfwFKQ3byhBFAT1sQ_nq1Jd7CRsZIvLcL96sf3_oS3jsyELaYq-w1pluE,api
Bluetooth Speaker,PTron Fusion ONE 48W Bluetooth Party Speaker,PTron,1899.0,,4.6,0,Amazon.In,3,Unknown,0.0,Economy (500-2K),0.925,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:15391599065930299748,productid:12361754540005313723,headlineOfferDocid:11829927869112046324,imageDocid:14715655795605675684,gpcid:5186388433302737389,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQzqyrwMEFRuozJUqlGo1ArMu3p-E8_tFdXzwfqe8I4A6VWKU2Mkkd1-2IsTUxlcclLWS4Lko0,api
Bluetooth Speaker,Portronics Trifusion 16W HD Sound Bluetooth Speaker,Portronics,1841.0,,3.8,12,Myntra,4,Unknown,0.0,Economy (500-2K),0.9,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:10437430465885084705,productid:12015752069104293064,headlineOfferDocid:5154239117759796621,imageDocid:8793757905701065367,rds:PC_3975228757365095069|PROD_PC_3975228757365095069,gpcid:3975228757365095069,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcToqBIpfmTkyhnYaJzm19ZmbsYRfI9IRWIwvqREOj-9wHnmktugieJdcAz7lKF2h7bTSv-UuVIX,api
Bluetooth Speaker,boAt Stone 350 Bluetooth Speaker,Boat,1499.0,,4.6,233,Flipkart,5,Unknown,0.0,Economy (500-2K),0.875,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:15902407159421977359,productid:14871500708867751514,headlineOfferDocid:16944011319147123674,imageDocid:9006880884638941979,rds:PC_5804163133931556723|PROD_PC_5804163133931556723,gpcid:5804163133931556723,mid:576462756792018285,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcT_p4k3UhMX51PyvVZCQm2vKnAzeB2xfHl5O8YBfH8PZZ-taqc7O3DpV9PBBKhj9wDgVGuyCBuO3A,api
Bluetooth Speaker,"ZEBRONICS Astra 35, Wireless Bluetooth Soundbar, 16 Watts, Upto 24h Backup, Dual Drivers + Dual Passive Radiators, Call Function, Bluetooth v5.3 | USB",Zebronics,85.0,,4.6,0,Amazon,6,Unknown,0.0,Budget (<500),0.85,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=productid:9151967832294826264,headlineOfferDocid:9151967832294826264,imageDocid:15834708716745020294,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQA60HcYf78Sn1rVuE6yX2TqfRSZFXlH6FpM4eCFXdn1Ejc0ZHRkiLGKmujqcf6-WxS7yaU2jAq,api
Bluetooth Speaker,Hammer Drop X1 5W Bluetooth Speaker,Hammer,599.0,,4.6,0,Amazon.In,7,Unknown,0.0,Economy (500-2K),0.825,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:8673432209571992446,productid:18440749337998986268,headlineOfferDocid:18315355007668178891,imageDocid:3052920260972451449,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS5-5cG5sHiHUWImpycJFYRblUgizqTMbIE0f4h-T1g3DOJ8EThhP31dpFfF8Qs6N_10_kCWdY2q7E,api
Bluetooth Speaker,boAt Stone 208 Portable Bluetooth Speaker,Boat,1099.0,,4.5,4,Reliance Digital,8,Unknown,0.0,Economy (500-2K),0.8,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:10671878394589953818,productid:7552327609791376405,headlineOfferDocid:13793167951196773288,imageDocid:971347751735653623,rds:PC_17731543081787167635|PROD_PC_17731543081787167635,gpcid:17731543081787167635,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR4xsGtwSKN04yXURYEF9dr-2Y9vkTFIcVHQ7vmTJfChfhNPnFE0x1OxXOBT7o7lSKVxdvaUIw,api
Bluetooth Speaker,Hammer 5W Drop Bluetooth Indoor Speaker,Hammer,449.0,,4.4,64,Bigbasket.Com,9,Unknown,0.0,Budget (<500),0.775,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:10489912066313589825,productid:16190799262632183945,headlineOfferDocid:18252328863624106301,imageDocid:17078344173536182475,rds:PC_121386794296068118|PROD_PC_121386794296068118,gpcid:121386794296068118,mid:576462883655852758,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQw_dOQSzhYbR-Dp-9NJKA108X2u6OsTgKhpsawr_LxT0UBshEY,api
Bluetooth Speaker,Philips Audio Portable Bluetooth Speaker with Stereo Sound,Philips,2299.0,,4.6,0,Flipkart,10,Unknown,0.0,Mid-Range (2K-5K),0.75,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:11551955994606223201,productid:10240444682904356821,headlineOfferDocid:11288270720703014857,imageDocid:17285245166471511041,gpcid:4388760081839246189,mid:576462891984299053,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRai-EwC3Tp_yvEiYa90gmwsJML3cqsPpjy7J8P6X3gzGG_XN0k,api
Bluetooth Speaker,Marshall Emberton III Bluetooth Portable Speaker,Marshall,17999.0,,4.9,3000,Amazon.In,11,Unknown,0.0,High-End (15K-50K),0.725,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:8598342600393985452,productid:5693364690459998249,headlineOfferDocid:7139697893715553575,imageDocid:4257755909314318281,rds:PC_2831684935145470908|PROD_PC_2831684935145470908,gpcid:2831684935145470908,mid:576462810765620325,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTECIDGbcZN8Ty3ElIwHUx9gj4HWoE92szjLCte2VSCmYJ-so3bURvI99Vef4GTuhXLreEZ3NAN,api
Bluetooth Speaker,JBL Grip Portable Bluetooth Speaker,JBL,7999.0,,4.5,722,Vijay Sales,12,Unknown,0.0,Premium (5K-15K),0.7,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:15283456744168998257,productid:11053257838390463253,headlineOfferDocid:17886878247292736849,imageDocid:15589312311523749252,rds:PC_16076949649918975276|PROD_PC_16076949649918975276,gpcid:16076949649918975276,mid:576462826631789016,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSQUkwPGopCJ9eMu86CzthAb36YJAb1M_UO4Ckbokdby62ucONQ2e_uU9DRHqdksHbfYFNFQUi4,api
Bluetooth Speaker,Portronics Sound Flow 4-in-1 Bluetooth Speaker with Charging,Portronics,2072.0,,4.6,0,Flipkart,13,Unknown,0.0,Mid-Range (2K-5K),0.675,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:18392348539778191148,productid:345279572324749761,headlineOfferDocid:6511523737709694986,imageDocid:8056412219115671767,gpcid:7496576670253833268,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTsIXNYC22ThkXWVjY6Ivk5MRm8pjqfbKVt94VREFVmY9m7nKnD7o6gyj1u67uJXPz03Y02-Qpu,api
Bluetooth Speaker,Zebronics Astra 35 Bluetooth Speaker,Zebronics,799.0,,4.6,0,Zebronics,14,Unknown,0.0,Economy (500-2K),0.65,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:7221633017278641997,productid:7139441846756710555,headlineOfferDocid:4446460991544248335,imageDocid:17766853076197272065,gpcid:5500621172102527195,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTy7P_YLEqIpx0_O2OBdxMxeYWmg71wqRu8xD2JsA6OlGtQSX3Y9GosWjY5Ns4,api
Bluetooth Speaker,Sony SRS-XB100 Compact Portable Wireless Bluetooth Speaker,Sony,2990.0,,4.8,11000,Amazon.In,15,Unknown,0.0,Mid-Range (2K-5K),0.625,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:5306878652586146280,productid:8090390346072019526,headlineOfferDocid:17723949626580913183,imageDocid:5524681737965774915,rds:PC_12203388323305888065|PROD_PC_12203388323305888065,gpcid:12203388323305888065,mid:576462745290491999,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRi-P6o5DQqnJCx3p9R84zd9U2-whi2YDHR6wW32vT6fXkHiDONly1atIFkzjd0USp41nt3Veo,api
Bluetooth Speaker,Portronics Apollo One 20W Bluetooth Speaker,Portronics,1499.0,,4.0,21,Bigbasket.Com,16,Unknown,0.0,Economy (500-2K),0.6,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:7592471412650881239,productid:4385401998615699133,headlineOfferDocid:8229471718979282103,imageDocid:14442102759041264479,rds:PC_10032868326615681673|PROD_PC_10032868326615681673,gpcid:10032868326615681673,mid:576462828418708597,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRyH3_7dmqNxrxqgKoq5Y14pb-KPz3oD_7ftkwvg9rh7p2LXQ,api
Bluetooth Speaker,boAt Stone Arc Bluetooth Speaker,Boat,1499.0,,4.3,3,Flipkart,17,Unknown,0.0,Economy (500-2K),0.575,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:3578943456902607335,productid:16531819710908208429,headlineOfferDocid:14620772140494407160,imageDocid:2113851835022735112,rds:PC_1544419328079865397|PROD_PC_1544419328079865397,gpcid:1544419328079865397,mid:576462866155583097,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTm0UF7BQpwgrQRJsH2S4O1O3BtoEXPQNRXn68XH5JD3PDYCHIWVY6GnSwZsg,api
Bluetooth Speaker,Mini Bluetooth Smart Wireless Portable Speaker,MI,4921.0,,4.6,0,Amazon.In,18,Unknown,0.0,Mid-Range (2K-5K),0.55,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:17126661819238255425,productid:4217853568236189870,headlineOfferDocid:5600628504331042780,imageDocid:15544534072278836142,gpcid:12186189227879407230,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRgppPSYuymxOGsquuNgYbWQto-7I8vnLyrMLFR8K5IK_Dl88UWX_7DnRyalHwZ3l2FvJGV65s,api
Bluetooth Speaker,boAt Stone 100 Portable Bluetooth Speaker,Boat,999.0,,5.0,2,Myntra,19,Unknown,0.0,Economy (500-2K),0.525,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:2662636898301583486,productid:4965912713924124680,headlineOfferDocid:9894660817413794778,imageDocid:15883935723488455452,rds:PC_15315727523496474837|PROD_PC_15315727523496474837,gpcid:15315727523496474837,mid:576462842691489790,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRTfsy_AR70Cxa4x3k_P65-NjUXifEeAFoUMGjKw-peTWSNmaEpKp7FxMp0BD-PKJnDmB6O4uQMB2I,api
Bluetooth Speaker,BoAt Stone Spinx Pro Bluetooth Speaker,Boat,1999.0,,4.8,56,Reliance Digital,20,Unknown,0.0,Economy (500-2K),0.5,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:16411743236556168550,productid:8111173424698777608,headlineOfferDocid:6423969859737461620,imageDocid:8019172470958957659,rds:PC_4957967197754953400|PROD_PC_4957967197754953400,gpcid:4957967197754953400,mid:576462525340045578,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTkKBGh7oHrr98N_cceSFsJZJ3-OX5VMFK5_I3qOI9pbWJi94K_TGMabZtc4Equb9SBL8X8kFY,api
Bluetooth Speaker,Blaupunkt BT03 RGB Wireless Bluetooth Speaker with Deep Bass,Blaupunkt,799.0,,4.6,239,Flipkart,21,Unknown,0.0,Economy (500-2K),0.475,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:12979938435794613953,productid:13173079863448401359,headlineOfferDocid:3479906308317552056,imageDocid:3582122659028200198,rds:PC_7743829054103638282|PROD_PC_7743829054103638282,gpcid:218114113764868682,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRqotYBPaXyLnSpC0lLtCMacQl8K3c5TMQQbVb2kMgSXm3vN_QiEAsSZfE1g52iBcl1tgOR980,api
Bluetooth Speaker,Zebronics Zeb-County Bluetooth Speaker,Zebronics,479.0,,3.8,77,Amazon.In,22,Unknown,0.0,Budget (<500),0.45,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:12217394631251709224,productid:13837100101563283534,headlineOfferDocid:10011402552941875807,imageDocid:10341406808734397341,rds:PC_3378486533668598075|PROD_PC_3378486533668598075,gpcid:3378486533668598075,mid:576462441831634683,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSWaPSq9-RhX_Rx1pWBxrT6_deN4neROzjIbyfaXWjF_TbeeWfbW9qq9JgyQtk-IYEaiqSg5PsW,api
Bluetooth Speaker,Croma 8W Portable Bluetooth Speaker,Croma,779.0,,3.9,62,Bigbasket.Com,23,Unknown,0.0,Economy (500-2K),0.425,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:11066127521018734838,productid:538488553792278349,headlineOfferDocid:16911957297562222525,imageDocid:17822330929365747654,rds:PC_5723594691925088577|PROD_PC_5723594691925088577,gpcid:5723594691925088577,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSHJhk7fT5beaNeqptoDJ3Fq8smrP1iJc4gToslpo3ia1zUSjs,api
Bluetooth Speaker,JBL Go 4 Ultra-Portable Wireless Bluetooth Speaker,JBL,2551.12,2899.0,4.8,18000,Vlebazaar.In,24,Unknown,12.0,Mid-Range (2K-5K),0.4,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:4388350501265214963,productid:4068642077201724651,headlineOfferDocid:10217036890240256983,imageDocid:17183074661840883556,rds:PC_11003599661035785168|PROD_PC_11003599661035785168,gpcid:11003599661035785168,mid:576462806906906108,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcT7C75HYzRuGnFast5s2xCx8yjRS4s2FUwBy-cRLjwxxvIb-TQlLKDWcbrQyC9MgA27zB9cXtON,api
Bluetooth Speaker,boAt Stone 1200 Pro 60W Bluetooth Speaker,Boat,3999.0,,4.0,3,Flipkart,25,Unknown,0.0,Mid-Range (2K-5K),0.375,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:10659246924637911402,productid:14532067851574948029,headlineOfferDocid:9138586284230623453,imageDocid:1215339603636651332,rds:PC_16956775514382010186|PROD_PC_16956775514382010186,gpcid:16956775514382010186,mid:576462849390775006,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSG8hXs86LgBP2ZL9NIU5PtTg8QJ0snJgJ6hK0xr427wYB7G2F5dm4K_Lrisw,api
Bluetooth Speaker,Bose SoundLink Flex Portable Speaker 2nd Gen,Bose,16900.0,,4.8,8100,Amazon.In,26,Unknown,0.0,High-End (15K-50K),0.35,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:14254606823791120884,productid:3912775934412027995,headlineOfferDocid:8974349161838636510,imageDocid:15381482648312646377,rds:PC_1423527848868433139|PROD_PC_1423527848868433139,gpcid:1423527848868433139,mid:576462797359921359,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT8kTXDHj4E2thclYBa43MAEF8-VKaBgqecdze9UlX2RNo4zUC0e3jEwJSzBeODnZv2CQoEJeDMSeQ,api
Bluetooth Speaker,boAt Stone 310 Wireless Speaker,Boat,1299.0,,5.0,1,Myntra,27,Unknown,0.0,Economy (500-2K),0.325,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:12352679261514110099,productid:12383502391593294129,headlineOfferDocid:11221278837717037136,imageDocid:10742747251481701724,rds:PC_7327311032460938141|PROD_PC_7327311032460938141,gpcid:7327311032460938141,mid:576462897661342800,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSg3TmCaJQnQXpEKQXvFoxOHkZUlJpAXwNX9atyRk_NYp4b-c_jHTHGu6ps-of1fhxDiiZgv1mP,api
Bluetooth Speaker,boAt Stone Beam Portable Bluetooth Speaker,Boat,1599.0,,4.1,36,Vijay Sales,28,Unknown,0.0,Economy (500-2K),0.3,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:504163909050638547,productid:14108385868524436012,headlineOfferDocid:1774813045793359233,imageDocid:11207560110506538496,rds:PC_1129636791396827159|PROD_PC_1129636791396827159,gpcid:1129636791396827159,mid:576462557540352156,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQuceZdzth0DyMMDG5RUFTpqCTGML1wZHvSzVydshbMb-6gPhf8lmuUjVD0feVFmYdQbynzdH0,api
Bluetooth Speaker,boAt Stone 580 Bluetooth Speaker,Boat,1699.0,,4.8,8,Flipkart,29,Unknown,0.0,Economy (500-2K),0.275,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=catalogid:10103497303032856596,productid:4505881297056096522,headlineOfferDocid:3676692995419203432,imageDocid:6260713544108953768,rds:PC_7437268188823257191|PROD_PC_7437268188823257191,gpcid:7437268188823257191,mid:576462471903873653,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcThiLT45XAnEzNVF7IBcuDfkM1DLglbqj75c0M_dutmp-uL_4h16qiWilQ58Vn22HEC0cW6nXt8,api
Bluetooth Speaker,"PERSANG Octane 9 Bluetooth Trolley Speaker — (8) Woofer | 240W Peak Power | 2 UHF Wireless Mics | LED Lights | TWS, USB, SD, Bluetooth | 3 Hrs Battery",MI,9900.0,,4.6,0,Amazon.In,30,Unknown,0.0,Premium (5K-15K),0.25,"https://www.google.com/search?ibp=oshop&q=Bluetooth Speaker&prds=productid:6467716369900095021,headlineOfferDocid:6467716369900095021,imageDocid:7924226813224342890,pvt:hg&hl=en&gl=in&udm=28",https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTgSwWTpRDiDB7_L6hFyJ7Rs1ze4wmutF7x79RboethzcY1_l9fy0TBcav3W9o5hixcT45fFWs,api
